codigo;Data;Visita OTIF;OT;IF;OTIF
0296708;01/03/2024;0001-0018264-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0018271-01/03/2024-531060;Sim;Não;Não
0296708;01/03/2024;0001-0018293-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0018448-01/03/2024-531025;Sim;Sim;Sim
0296708;01/03/2024;0001-0018452-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0018572-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0018614-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0018687-01/03/2024-531030;Sim;Sim;Sim
0296708;01/03/2024;0001-0018809-01/03/2024-531066;Sim;Sim;Sim
0296708;01/03/2024;0001-0018947-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0018955-01/03/2024-531020;Sim;Sim;Sim
0296708;01/03/2024;0001-0018985-01/03/2024-531016;Sim;Sim;Sim
0296708;01/03/2024;0001-0019047-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0019390-01/03/2024-531061;Sim;Sim;Sim
0296708;01/03/2024;0001-0019421-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0019427-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0019484-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0019490-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0019526-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0019575-01/03/2024-531038;Sim;Sim;Sim
0296708;01/03/2024;0001-0019836-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0019918-01/03/2024-531013;Sim;Sim;Sim
0296708;01/03/2024;0001-0019953-01/03/2024-531013;Sim;Sim;Sim
0296708;01/03/2024;0001-0020005-01/03/2024-531035;Sim;Sim;Sim
0296708;01/03/2024;0001-0020051-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0020157-01/03/2024-531027;Sim;Sim;Sim
0296708;01/03/2024;0001-0020227-01/03/2024-531020;Sim;Sim;Sim
0296708;01/03/2024;0001-0020366-01/03/2024-531020;Sim;Sim;Sim
0296708;01/03/2024;0001-0020453-01/03/2024-531023;Sim;Sim;Sim
0296708;01/03/2024;0001-0020574-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0020640-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0020659-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0020758-01/03/2024-531036;Sim;Sim;Sim
0296708;01/03/2024;0001-0020837-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0020880-01/03/2024-531016;Sim;Sim;Sim
0296708;01/03/2024;0001-0021019-01/03/2024-531058;Sim;Não;Não
0296708;01/03/2024;0001-0021305-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0021387-01/03/2024-531032;Sim;Não;Não
0296708;01/03/2024;0001-0021418-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0021459-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0021502-01/03/2024-531012;Sim;Sim;Sim
0296708;01/03/2024;0001-0021553-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0021599-01/03/2024-531049;Sim;Sim;Sim
0296708;01/03/2024;0001-0021661-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0021679-01/03/2024-531046;Sim;Sim;Sim
0296708;01/03/2024;0001-0021692-01/03/2024-531030;Sim;Não;Não
0296708;01/03/2024;0001-0021729-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0021747-01/03/2024-531027;Sim;Sim;Sim
0296708;01/03/2024;0001-0021770-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0021771-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0021808-01/03/2024-531027;Sim;Sim;Sim
0296708;01/03/2024;0001-0021877-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0022109-01/03/2024-531018;Sim;Sim;Sim
0296708;01/03/2024;0001-0022139-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0022168-01/03/2024-531019;Sim;Sim;Sim
0296708;01/03/2024;0001-0022209-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0022239-01/03/2024-531046;Sim;Sim;Sim
0296708;01/03/2024;0001-0022266-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0022422-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0022437-01/03/2024-530976;Não;Sim;Não
0296708;01/03/2024;0001-0022438-01/03/2024-531034;Sim;Sim;Sim
0296708;01/03/2024;0001-0022439-01/03/2024-531035;Sim;Não;Não
0296708;01/03/2024;0001-0022471-01/03/2024-531033;Sim;Sim;Sim
0296708;01/03/2024;0001-0022537-01/03/2024-531024;Sim;Sim;Sim
0296708;01/03/2024;0001-0022831-01/03/2024-531068;Não;Sim;Não
0296708;01/03/2024;0001-0022921-01/03/2024-531013;Sim;Sim;Sim
0296708;01/03/2024;0001-0023037-01/03/2024-531036;Sim;Não;Não
0296708;01/03/2024;0001-0023094-01/03/2024-531013;Sim;Sim;Sim
0296708;01/03/2024;0001-0023223-01/03/2024-531016;Sim;Sim;Sim
0296708;01/03/2024;0001-0023264-01/03/2024-531047;Sim;Sim;Sim
0296708;01/03/2024;0001-0023588-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0023608-01/03/2024-531024;Sim;Sim;Sim
0296708;01/03/2024;0001-0023608-01/03/2024-531025;Sim;Sim;Sim
0296708;01/03/2024;0001-0023688-01/03/2024-531065;Sim;Sim;Sim
0296708;01/03/2024;0001-0023966-01/03/2024-531066;Sim;Sim;Sim
0296708;01/03/2024;0001-0024327-01/03/2024-531019;Sim;Sim;Sim
0296708;01/03/2024;0001-0024427-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0024586-01/03/2024-000000;Não;Não;Não
0296708;01/03/2024;0001-0024589-01/03/2024-531016;Sim;Sim;Sim
0296708;01/03/2024;0001-0024713-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0024715-01/03/2024-531062;Sim;Sim;Sim
0296708;01/03/2024;0001-0024881-01/03/2024-531036;Sim;Sim;Sim
0296708;01/03/2024;0001-0024914-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0025004-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0025053-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0025070-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0025241-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0025288-01/03/2024-531038;Sim;Sim;Sim
0296708;01/03/2024;0001-0025296-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0025345-01/03/2024-531054;Sim;Não;Não
0296708;01/03/2024;0001-0025498-01/03/2024-531027;Sim;Não;Não
0296708;01/03/2024;0001-0025510-01/03/2024-531027;Sim;Não;Não
0296708;01/03/2024;0001-0025556-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0025568-01/03/2024-531012;Sim;Sim;Sim
0296708;01/03/2024;0001-0025726-01/03/2024-531044;Sim;Não;Não
0296708;01/03/2024;0001-0025768-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0025835-01/03/2024-531023;Sim;Sim;Sim
0296708;01/03/2024;0001-0025990-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0025998-01/03/2024-531027;Sim;Sim;Sim
0296708;01/03/2024;0001-0026004-01/03/2024-531024;Sim;Sim;Sim
0296708;01/03/2024;0001-0026098-01/03/2024-531050;Sim;Não;Não
0296708;01/03/2024;0001-0026125-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0026276-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0026372-01/03/2024-531042;Sim;Sim;Sim
0296708;01/03/2024;0001-0026421-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0026501-01/03/2024-531042;Sim;Sim;Sim
0296708;01/03/2024;0001-0026598-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0026606-01/03/2024-531016;Sim;Sim;Sim
0296708;01/03/2024;0001-0026683-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0026689-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0026754-01/03/2024-531061;Sim;Sim;Sim
0296708;01/03/2024;0001-0026809-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0026819-01/03/2024-531043;Sim;Não;Não
0296708;01/03/2024;0001-0026957-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0026979-01/03/2024-531061;Sim;Sim;Sim
0296708;01/03/2024;0001-0027060-01/03/2024-531053;Sim;Sim;Sim
0296708;01/03/2024;0001-0027107-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0027122-01/03/2024-531052;Sim;Sim;Sim
0296708;01/03/2024;0001-0027210-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0027255-01/03/2024-531030;Sim;Sim;Sim
0296708;01/03/2024;0001-0027298-01/03/2024-531043;Sim;Não;Não
0296708;01/03/2024;0001-0027345-01/03/2024-531053;Sim;Sim;Sim
0296708;01/03/2024;0001-0027385-01/03/2024-531012;Sim;Sim;Sim
0296708;01/03/2024;0001-0027390-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0027594-01/03/2024-531024;Sim;Sim;Sim
0296708;01/03/2024;0001-0027743-01/03/2024-531033;Sim;Não;Não
0296708;01/03/2024;0001-0027802-01/03/2024-531042;Sim;Sim;Sim
0296708;01/03/2024;0001-0028159-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0028175-01/03/2024-531063;Sim;Sim;Sim
0296708;01/03/2024;0001-0028180-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0028196-01/03/2024-531045;Sim;Sim;Sim
0296708;01/03/2024;0001-0028204-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0028220-01/03/2024-531030;Sim;Sim;Sim
0296708;01/03/2024;0001-0028227-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0028272-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0028273-01/03/2024-531068;Não;Sim;Não
0296708;01/03/2024;0001-0028283-01/03/2024-531052;Sim;Sim;Sim
0296708;01/03/2024;0001-0028363-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0028403-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0028470-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0028507-01/03/2024-531049;Sim;Sim;Sim
0296708;01/03/2024;0001-0028512-01/03/2024-531021;Sim;Sim;Sim
0296708;01/03/2024;0001-0028590-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0028599-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0028622-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0028629-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0028632-01/03/2024-531066;Sim;Sim;Sim
0296708;01/03/2024;0001-0028663-01/03/2024-531034;Sim;Sim;Sim
0296708;01/03/2024;0001-0028664-01/03/2024-531033;Sim;Sim;Sim
0296708;01/03/2024;0001-0028666-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0028694-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0028721-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0028758-01/03/2024-531065;Sim;Sim;Sim
0296708;01/03/2024;0001-0028769-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0028798-01/03/2024-531025;Sim;Sim;Sim
0296708;01/03/2024;0001-0028856-01/03/2024-531034;Sim;Sim;Sim
0296708;01/03/2024;0001-0028866-01/03/2024-531065;Sim;Sim;Sim
0296708;01/03/2024;0001-0028881-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0028889-01/03/2024-531033;Sim;Sim;Sim
0296708;01/03/2024;0001-0028892-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0028904-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0028939-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0028948-01/03/2024-531065;Sim;Sim;Sim
0296708;01/03/2024;0001-0028962-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0029032-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0029042-01/03/2024-531068;Não;Sim;Não
0296708;01/03/2024;0001-0029081-01/03/2024-531066;Sim;Sim;Sim
0296708;01/03/2024;0001-0029092-01/03/2024-000000;Não;Não;Não
0296708;01/03/2024;0001-0029180-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0029202-01/03/2024-531053;Sim;Sim;Sim
0296708;01/03/2024;0001-0029203-01/03/2024-531045;Sim;Sim;Sim
0296708;01/03/2024;0001-0029275-01/03/2024-531038;Sim;Sim;Sim
0296708;01/03/2024;0001-0029293-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0029295-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0029343-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0029370-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0029395-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0029436-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0029457-01/03/2024-531049;Sim;Sim;Sim
0296708;01/03/2024;0001-0029477-01/03/2024-531012;Sim;Sim;Sim
0296708;01/03/2024;0001-0029504-01/03/2024-531016;Sim;Sim;Sim
0296708;01/03/2024;0001-0029508-01/03/2024-531055;Sim;Sim;Sim
0296708;01/03/2024;0001-0029531-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0029559-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0029571-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0029585-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0029594-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0029605-01/03/2024-531043;Sim;Não;Não
0296708;01/03/2024;0001-0029613-01/03/2024-531066;Sim;Sim;Sim
0296708;01/03/2024;0001-0029651-01/03/2024-531021;Sim;Sim;Sim
0296708;01/03/2024;0001-0029662-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0029667-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0029670-01/03/2024-531029;Sim;Não;Não
0296708;01/03/2024;0001-0029672-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0029698-01/03/2024-531059;Sim;Não;Não
0296708;01/03/2024;0001-0029710-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0029714-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0029739-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0029799-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0029835-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0029841-01/03/2024-531042;Sim;Não;Não
0296708;01/03/2024;0001-0029843-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0029873-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0029907-01/03/2024-531055;Sim;Sim;Sim
0296708;01/03/2024;0001-0029937-01/03/2024-531050;Sim;Não;Não
0296708;01/03/2024;0001-0029949-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0029951-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0029986-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0029988-01/03/2024-531055;Sim;Sim;Sim
0296708;01/03/2024;0001-0029994-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0030000-01/03/2024-531047;Sim;Sim;Sim
0296708;01/03/2024;0001-0030016-01/03/2024-531045;Sim;Sim;Sim
0296708;01/03/2024;0001-0030106-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0030122-01/03/2024-531034;Sim;Sim;Sim
0296708;01/03/2024;0001-0030125-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0030126-01/03/2024-531049;Sim;Não;Não
0296708;01/03/2024;0001-0030147-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0030173-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0030182-01/03/2024-531038;Sim;Sim;Sim
0296708;01/03/2024;0001-0030197-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0030258-29/02/2024-531032;Não;Sim;Não
0296708;01/03/2024;0001-0030286-01/03/2024-531049;Sim;Sim;Sim
0296708;01/03/2024;0001-0030306-01/03/2024-531050;Sim;Não;Não
0296708;01/03/2024;0001-0030307-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0030319-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0030354-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0030391-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0030465-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0030476-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0030491-01/03/2024-531020;Sim;Sim;Sim
0296708;01/03/2024;0001-0030496-01/03/2024-531013;Sim;Sim;Sim
0296708;01/03/2024;0001-0030533-01/03/2024-531042;Sim;Sim;Sim
0296708;01/03/2024;0001-0030536-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0030555-01/03/2024-531020;Sim;Sim;Sim
0296708;01/03/2024;0001-0030559-01/03/2024-531042;Sim;Sim;Sim
0296708;01/03/2024;0001-0030600-01/03/2024-531034;Sim;Sim;Sim
0296708;01/03/2024;0001-0030642-01/03/2024-530993;Não;Não;Não
0296708;01/03/2024;0001-0030658-01/03/2024-531053;Sim;Sim;Sim
0296708;01/03/2024;0001-0030661-01/03/2024-531042;Sim;Sim;Sim
0296708;01/03/2024;0001-0030673-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0030679-01/03/2024-531055;Sim;Sim;Sim
0296708;01/03/2024;0001-0030731-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0030734-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0030751-01/03/2024-531049;Sim;Não;Não
0296708;01/03/2024;0001-0030818-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0030871-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0030901-01/03/2024-531036;Sim;Sim;Sim
0296708;01/03/2024;0001-0030930-01/03/2024-531046;Sim;Sim;Sim
0296708;01/03/2024;0001-0030938-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0030939-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0030991-01/03/2024-531062;Sim;Sim;Sim
0296708;01/03/2024;0001-0031002-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0031014-01/03/2024-531047;Sim;Sim;Sim
0296708;01/03/2024;0001-0031022-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0031026-01/03/2024-531038;Sim;Sim;Sim
0296708;01/03/2024;0001-0031080-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0031082-01/03/2024-531027;Sim;Sim;Sim
0296708;01/03/2024;0001-0031085-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0031090-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0031092-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0031105-01/03/2024-531045;Sim;Sim;Sim
0296708;01/03/2024;0001-0031210-01/03/2024-531034;Sim;Não;Não
0296708;01/03/2024;0001-0031213-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0031222-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0031287-01/03/2024-531023;Sim;Sim;Sim
0296708;01/03/2024;0001-0031297-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0031347-01/03/2024-531049;Sim;Sim;Sim
0296708;01/03/2024;0001-0031375-01/03/2024-531024;Sim;Sim;Sim
0296708;01/03/2024;0001-0031393-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0031404-01/03/2024-531046;Sim;Não;Não
0296708;01/03/2024;0001-0031451-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0031453-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0031513-01/03/2024-531033;Sim;Sim;Sim
0296708;01/03/2024;0001-0031550-01/03/2024-531065;Sim;Sim;Sim
0296708;01/03/2024;0001-0031609-01/03/2024-531023;Sim;Sim;Sim
0296708;01/03/2024;0001-0031611-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0031645-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0031723-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0031730-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0031738-01/03/2024-531058;Sim;Sim;Sim
0296708;01/03/2024;0001-0031774-01/03/2024-531034;Sim;Sim;Sim
0296708;01/03/2024;0001-0031781-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0031793-01/03/2024-531019;Sim;Não;Não
0296708;01/03/2024;0001-0031809-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0031813-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0031814-01/03/2024-531027;Sim;Não;Não
0296708;01/03/2024;0001-0031816-01/03/2024-531027;Sim;Sim;Sim
0296708;01/03/2024;0001-0031822-01/03/2024-531052;Sim;Sim;Sim
0296708;01/03/2024;0001-0031856-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0031858-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0031937-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0031982-01/03/2024-531029;Sim;Não;Não
0296708;01/03/2024;0001-0032016-01/03/2024-531023;Sim;Sim;Sim
0296708;01/03/2024;0001-0032025-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0032032-01/03/2024-531033;Sim;Sim;Sim
0296708;01/03/2024;0001-0032064-01/03/2024-531029;Sim;Não;Não
0296708;01/03/2024;0001-0032089-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0032109-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0032135-01/03/2024-531060;Sim;Sim;Sim
0296708;01/03/2024;0001-0032198-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0032201-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0032202-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0032293-01/03/2024-531043;Sim;Sim;Sim
0296708;01/03/2024;0001-0032301-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0032303-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0032305-01/03/2024-531030;Sim;Sim;Sim
0296708;01/03/2024;0001-0032401-01/03/2024-531055;Sim;Sim;Sim
0296708;01/03/2024;0001-0032405-01/03/2024-531050;Sim;Sim;Sim
0296708;01/03/2024;0001-0032412-01/03/2024-531045;Sim;Sim;Sim
0296708;01/03/2024;0001-0032415-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0032459-01/03/2024-531018;Sim;Sim;Sim
0296708;01/03/2024;0001-0032470-01/03/2024-531066;Sim;Sim;Sim
0296708;01/03/2024;0001-0032472-01/03/2024-531060;Sim;Não;Não
0296708;01/03/2024;0001-0032486-01/03/2024-531022;Sim;Sim;Sim
0296708;01/03/2024;0001-0032490-01/03/2024-531018;Sim;Sim;Sim
0296708;01/03/2024;0001-0032511-01/03/2024-531031;Sim;Não;Não
0296708;01/03/2024;0001-0032539-01/03/2024-531032;Sim;Sim;Sim
0296708;01/03/2024;0001-0032550-01/03/2024-531020;Sim;Sim;Sim
0296708;01/03/2024;0001-0032558-01/03/2024-531061;Sim;Sim;Sim
0296708;01/03/2024;0001-0032592-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0032606-01/03/2024-531054;Sim;Sim;Sim
0296708;01/03/2024;0001-0032609-01/03/2024-531024;Sim;Sim;Sim
0296708;01/03/2024;0001-0032629-01/03/2024-531048;Sim;Sim;Sim
0296708;01/03/2024;0001-0032631-01/03/2024-531030;Sim;Sim;Sim
0296708;01/03/2024;0001-0032665-01/03/2024-531015;Sim;Sim;Sim
0296708;01/03/2024;0001-0032728-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0032792-01/03/2024-531019;Sim;Sim;Sim
0296708;01/03/2024;0001-0032808-01/03/2024-531012;Sim;Sim;Sim
0296708;01/03/2024;0001-0032812-01/03/2024-531044;Sim;Sim;Sim
0296708;01/03/2024;0001-0032843-01/03/2024-531033;Sim;Sim;Sim
0296708;01/03/2024;0001-0032848-01/03/2024-531017;Sim;Sim;Sim
0296708;01/03/2024;0001-0032860-01/03/2024-531038;Sim;Não;Não
0296708;01/03/2024;0001-0032874-01/03/2024-531049;Sim;Sim;Sim
0296708;01/03/2024;0001-0032896-01/03/2024-531055;Sim;Sim;Sim
0296708;01/03/2024;0001-0032904-01/03/2024-531059;Sim;Sim;Sim
0296708;01/03/2024;0001-0032934-01/03/2024-531028;Sim;Sim;Sim
0296708;01/03/2024;0001-0032935-01/03/2024-531031;Sim;Sim;Sim
0296708;01/03/2024;0001-0032951-01/03/2024-531036;Sim;Sim;Sim
0296708;01/03/2024;0001-0032956-01/03/2024-531037;Sim;Sim;Sim
0296708;01/03/2024;0001-0032963-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0032966-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0032969-01/03/2024-531014;Sim;Sim;Sim
0296708;01/03/2024;0001-0032980-01/03/2024-531029;Sim;Sim;Sim
0296708;01/03/2024;0001-0032984-01/03/2024-531057;Sim;Sim;Sim
0296708;01/03/2024;0001-0033015-01/03/2024-000000;Não;Não;Não
0296708;01/03/2024;0001-0033018-01/03/2024-531056;Sim;Sim;Sim
0296708;01/03/2024;0001-0033043-01/03/2024-531013;Sim;Sim;Sim
0296708;01/03/2024;0001-0033047-01/03/2024-531065;Sim;Sim;Sim
0296708;01/03/2024;0001-0033092-01/03/2024-531034;Sim;Não;Não
0296708;01/03/2024;0001-0033097-01/03/2024-531051;Sim;Sim;Sim
0296708;01/03/2024;0001-0033101-01/03/2024-531033;Sim;Não;Não
